iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.021380186080932617, -1, -1, -1, (0, 1))","('UNSAT', 0.029579639434814453, -1, -1, -1, (0, 1))","('UNSAT', 0.020127058029174805, -1, -1, -1, (0, 1))","('UNSAT', 0.019817352294921875, -1, -1, -1, (0, 1))","('UNSAT', 0.013792276382446289, -1, -1, -1, (0, 1))","('UNSAT', 0.013680696487426758, -1, -1, -1, (0, 1))","('UNSAT', 0.013962268829345703, -1, -1, -1, (0, 1))","('UNSAT', 0.01415395736694336, -1, -1, -1, (0, 1))","('UNSAT', 0.014540433883666992, -1, -1, -1, (0, 1))","('UNSAT', 0.014154672622680664, -1, -1, -1, (0, 1))","('UNSAT', 0.014106988906860352, -1, -1, -1, (0, 1))","('UNSAT', 0.013809680938720703, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.02898430824279785, -1, -1, -1, (1, 1))","('UNSAT', 0.08089137077331543, -1, -1, -1, (1, 1))","('SAT', 0.31251049041748047, 23.465, 0.121109, 5.7509005273460004e-06, (1, 1))","('UNSAT', 0.03530693054199219, -1, -1, -1, (1, 1))","('UNSAT', 0.01830148696899414, -1, -1, -1, (1, 1))","('UNSAT', 0.019450664520263672, -1, -1, -1, (1, 1))","('UNSAT', 0.019643545150756836, -1, -1, -1, (1, 1))","('UNSAT', 0.018121004104614258, -1, -1, -1, (1, 1))","('UNSAT', 0.01864337921142578, -1, -1, -1, (1, 1))","('UNSAT', 0.01807117462158203, -1, -1, -1, (1, 1))","('UNSAT', 0.01804494857788086, -1, -1, -1, (1, 1))","('UNSAT', 0.01737236976623535, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.029550790786743164, -1, -1, -1, (2, 1))","('UNSAT', 0.06250619888305664, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 0.28952836990356445, 17.3641, 0.116687, 3.581168812161e-06, (2, 1))","('UNSAT', 0.023835182189941406, -1, -1, -1, (2, 1))","('UNSAT', 0.023755788803100586, -1, -1, -1, (2, 1))","('UNSAT', 0.025815486907958984, -1, -1, -1, (2, 1))","('UNSAT', 0.03090524673461914, -1, -1, -1, (2, 1))","('UNSAT', 0.023955345153808594, -1, -1, -1, (2, 1))","('UNSAT', 0.02486133575439453, -1, -1, -1, (2, 1))","('UNSAT', 0.025682687759399414, -1, -1, -1, (2, 1))","('UNSAT', 0.023134708404541016, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.03043508529663086, -1, -1, -1, (3, 1))","('UNSAT', 0.11034464836120605, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.023929834365844727, -1, -1, -1, (3, 1))","('UNSAT', 0.02374744415283203, -1, -1, -1, (3, 1))","('UNSAT', 0.02358222007751465, -1, -1, -1, (3, 1))","('UNSAT', 0.024428367614746094, -1, -1, -1, (3, 1))","('UNSAT', 0.02415013313293457, -1, -1, -1, (3, 1))","('UNSAT', 0.024582624435424805, -1, -1, -1, (3, 1))","('UNSAT', 0.023699283599853516, -1, -1, -1, (3, 1))","('UNSAT', 0.02373957633972168, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.029340744018554688, -1, -1, -1, (4, 1))","('UNSAT', 0.031070709228515625, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02378678321838379, -1, -1, -1, (4, 1))","('UNSAT', 0.02441096305847168, -1, -1, -1, (4, 1))","('UNSAT', 0.025116682052612305, -1, -1, -1, (4, 1))","('UNSAT', 0.024419546127319336, -1, -1, -1, (4, 1))","('UNSAT', 0.024814605712890625, -1, -1, -1, (4, 1))","('UNSAT', 0.023542404174804688, -1, -1, -1, (4, 1))","('UNSAT', 0.02338433265686035, -1, -1, -1, (4, 1))","('UNSAT', 0.023234844207763672, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.0290985107421875, -1, -1, -1, (5, 1))","('UNSAT', 0.05811905860900879, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.024118900299072266, -1, -1, -1, (5, 1))","('UNSAT', 0.023805856704711914, -1, -1, -1, (5, 1))","('UNSAT', 0.025246620178222656, -1, -1, -1, (5, 1))","('UNSAT', 0.024291038513183594, -1, -1, -1, (5, 1))","('UNSAT', 0.023748159408569336, -1, -1, -1, (5, 1))","('UNSAT', 0.02467942237854004, -1, -1, -1, (5, 1))","('UNSAT', 0.02337360382080078, -1, -1, -1, (5, 1))","('UNSAT', 0.02377152442932129, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.02918267250061035, -1, -1, -1, (6, 1))","('UNSAT', 0.04548287391662598, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02429962158203125, -1, -1, -1, (6, 1))","('UNSAT', 0.023816823959350586, -1, -1, -1, (6, 1))","('UNSAT', 0.025013446807861328, -1, -1, -1, (6, 1))","('UNSAT', 0.02342700958251953, -1, -1, -1, (6, 1))","('UNSAT', 0.025252103805541992, -1, -1, -1, (6, 1))","('UNSAT', 0.024007320404052734, -1, -1, -1, (6, 1))","('UNSAT', 0.023604154586791992, -1, -1, -1, (6, 1))","('UNSAT', 0.023901939392089844, -1, -1, -1, (6, 1))"
(1X2),"('UNSAT', 0.035375356674194336, -1, -1, -1, (1, 2))","('SAT', 0.4140019416809082, 33.3203, 0.131358, 8.893737685867e-06, (1, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04625391960144043, -1, -1, -1, (1, 2))","('UNSAT', 0.04760169982910156, -1, -1, -1, (1, 2))","('UNSAT', 0.04574394226074219, -1, -1, -1, (1, 2))","('UNSAT', 0.04594564437866211, -1, -1, -1, (1, 2))","('UNSAT', 0.04909014701843262, -1, -1, -1, (1, 2))","('UNSAT', 0.04562807083129883, -1, -1, -1, (1, 2))","('UNSAT', 0.04439187049865723, -1, -1, -1, (1, 2))","('UNSAT', 0.04723000526428223, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.04733562469482422, -1, -1, -1, (2, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04469752311706543, -1, -1, -1, (2, 2))","('UNSAT', 0.045049190521240234, -1, -1, -1, (2, 2))","('UNSAT', 0.04649233818054199, -1, -1, -1, (2, 2))","('UNSAT', 0.04412436485290527, -1, -1, -1, (2, 2))","('UNSAT', 0.04705524444580078, -1, -1, -1, (2, 2))","('UNSAT', 0.04786252975463867, -1, -1, -1, (2, 2))","('UNSAT', 0.044295310974121094, -1, -1, -1, (2, 2))","('UNSAT', 0.04500770568847656, -1, -1, -1, (2, 2))"
