iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.08007359504699707, -1, -1, -1, (0, 1))","('SAT', 34.14017915725708, 48.8072, 0.21446, 1.6860636606e-05, (0, 1))","('UNSAT', 0.0441288948059082, -1, -1, -1, (0, 1))","('UNSAT', 0.06758308410644531, -1, -1, -1, (0, 1))","('UNSAT', 0.36618566513061523, -1, -1, -1, (0, 1))","('UNSAT', 0.0719304084777832, -1, -1, -1, (0, 1))","('UNSAT', 0.051776885986328125, -1, -1, -1, (0, 1))","('UNSAT', 0.04051518440246582, -1, -1, -1, (0, 1))","('UNSAT', 0.13115501403808594, -1, -1, -1, (0, 1))","('UNSAT', 0.04668784141540527, -1, -1, -1, (0, 1))","('UNSAT', 0.03981757164001465, -1, -1, -1, (0, 1))","('UNSAT', 0.03858470916748047, -1, -1, -1, (0, 1))","('UNSAT', 0.0860435962677002, -1, -1, -1, (0, 1))","('UNSAT', 0.039904117584228516, -1, -1, -1, (0, 1))","('UNSAT', 0.04001784324645996, -1, -1, -1, (0, 1))","('UNSAT', 0.03899860382080078, -1, -1, -1, (0, 1))","('UNSAT', 0.03789258003234863, -1, -1, -1, (0, 1))","('UNSAT', 0.03955817222595215, -1, -1, -1, (0, 1))"
(1X1),"('SAT', 32.82244563102722, 102.3074, 0.311908, 5.064290962764e-05, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.15814995765686035, -1, -1, -1, (1, 1))","('UNSAT', 0.6999402046203613, -1, -1, -1, (1, 1))","('UNSAT', 3.9877662658691406, -1, -1, -1, (1, 1))","('UNSAT', 0.0723562240600586, -1, -1, -1, (1, 1))","('SAT', 26.411275625228882, 34.7282, 0.174174, 8.243208867498e-06, (1, 1))","('UNSAT', 0.24375367164611816, -1, -1, -1, (1, 1))","('UNSAT', 5.367995500564575, -1, -1, -1, (1, 1))","('UNSAT', 0.2830667495727539, -1, -1, -1, (1, 1))","('UNSAT', 0.23099613189697266, -1, -1, -1, (1, 1))","('UNSAT', 0.46765947341918945, -1, -1, -1, (1, 1))","('UNSAT', 0.11332035064697266, -1, -1, -1, (1, 1))","('UNSAT', 0.06328010559082031, -1, -1, -1, (1, 1))","('UNSAT', 0.06341099739074707, -1, -1, -1, (1, 1))","('UNSAT', 0.057527780532836914, -1, -1, -1, (1, 1))","('UNSAT', 0.05803370475769043, -1, -1, -1, (1, 1))","('UNSAT', 0.05901288986206055, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06940317153930664, -1, -1, -1, (2, 1))","('UNSAT', 0.8608741760253906, -1, -1, -1, (2, 1))","('UNSAT', 4.653313159942627, -1, -1, -1, (2, 1))","('UNSAT', 0.7572200298309326, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.8551437854766846, -1, -1, -1, (2, 1))","('UNSAT', 2.783118486404419, -1, -1, -1, (2, 1))","('UNSAT', 0.1859602928161621, -1, -1, -1, (2, 1))","('UNSAT', 0.23326778411865234, -1, -1, -1, (2, 1))","('UNSAT', 1.0652492046356201, -1, -1, -1, (2, 1))","('UNSAT', 0.11161565780639648, -1, -1, -1, (2, 1))","('UNSAT', 0.06960678100585938, -1, -1, -1, (2, 1))","('UNSAT', 0.06917810440063477, -1, -1, -1, (2, 1))","('UNSAT', 0.060541391372680664, -1, -1, -1, (2, 1))","('UNSAT', 0.060357093811035156, -1, -1, -1, (2, 1))","('UNSAT', 0.05997276306152344, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06923222541809082, -1, -1, -1, (3, 1))","('UNSAT', 0.8700976371765137, -1, -1, -1, (3, 1))","('UNSAT', 2.348719358444214, -1, -1, -1, (3, 1))","('UNSAT', 0.12543582916259766, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.2015342712402344, -1, -1, -1, (3, 1))","('UNSAT', 5.4700987339019775, -1, -1, -1, (3, 1))","('UNSAT', 0.05982637405395508, -1, -1, -1, (3, 1))","('UNSAT', 0.13942456245422363, -1, -1, -1, (3, 1))","('UNSAT', 1.075880765914917, -1, -1, -1, (3, 1))","('UNSAT', 0.32273054122924805, -1, -1, -1, (3, 1))","('UNSAT', 0.140303373336792, -1, -1, -1, (3, 1))","('UNSAT', 0.13716864585876465, -1, -1, -1, (3, 1))","('UNSAT', 0.1241612434387207, -1, -1, -1, (3, 1))","('UNSAT', 0.12611937522888184, -1, -1, -1, (3, 1))","('UNSAT', 0.11901283264160156, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06969571113586426, -1, -1, -1, (4, 1))","('UNSAT', 0.8610327243804932, -1, -1, -1, (4, 1))","('UNSAT', 2.402602434158325, -1, -1, -1, (4, 1))","('UNSAT', 0.12000799179077148, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.1952807903289795, -1, -1, -1, (4, 1))","('UNSAT', 5.533672094345093, -1, -1, -1, (4, 1))","('UNSAT', 0.05914926528930664, -1, -1, -1, (4, 1))","('UNSAT', 0.1360480785369873, -1, -1, -1, (4, 1))","('UNSAT', 1.0578529834747314, -1, -1, -1, (4, 1))","('UNSAT', 1.5143203735351562, -1, -1, -1, (4, 1))","('UNSAT', 0.13843297958374023, -1, -1, -1, (4, 1))","('UNSAT', 0.13738632202148438, -1, -1, -1, (4, 1))","('UNSAT', 0.12176942825317383, -1, -1, -1, (4, 1))","('UNSAT', 0.12321019172668457, -1, -1, -1, (4, 1))","('UNSAT', 0.1187734603881836, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06855511665344238, -1, -1, -1, (5, 1))","('UNSAT', 0.8744571208953857, -1, -1, -1, (5, 1))","('UNSAT', 2.416517972946167, -1, -1, -1, (5, 1))","('UNSAT', 0.1258716583251953, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.1987113952636719, -1, -1, -1, (5, 1))","('UNSAT', 5.453708171844482, -1, -1, -1, (5, 1))","('UNSAT', 0.06008338928222656, -1, -1, -1, (5, 1))","('UNSAT', 0.1376485824584961, -1, -1, -1, (5, 1))","('UNSAT', 1.0557124614715576, -1, -1, -1, (5, 1))","('UNSAT', 1.51474928855896, -1, -1, -1, (5, 1))","('UNSAT', 0.14142966270446777, -1, -1, -1, (5, 1))","('UNSAT', 0.14110803604125977, -1, -1, -1, (5, 1))","('UNSAT', 0.11876511573791504, -1, -1, -1, (5, 1))","('UNSAT', 0.12274670600891113, -1, -1, -1, (5, 1))","('UNSAT', 0.11814069747924805, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06823921203613281, -1, -1, -1, (6, 1))","('UNSAT', 0.8629121780395508, -1, -1, -1, (6, 1))","('UNSAT', 2.44368314743042, -1, -1, -1, (6, 1))","('UNSAT', 0.12964415550231934, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.2087101936340332, -1, -1, -1, (6, 1))","('UNSAT', 5.518883943557739, -1, -1, -1, (6, 1))","('UNSAT', 0.0592195987701416, -1, -1, -1, (6, 1))","('UNSAT', 0.13354206085205078, -1, -1, -1, (6, 1))","('UNSAT', 1.114408016204834, -1, -1, -1, (6, 1))","('UNSAT', 1.5287272930145264, -1, -1, -1, (6, 1))","('UNSAT', 0.13851165771484375, -1, -1, -1, (6, 1))","('UNSAT', 0.13837289810180664, -1, -1, -1, (6, 1))","('UNSAT', 0.12378263473510742, -1, -1, -1, (6, 1))","('UNSAT', 0.12245512008666992, -1, -1, -1, (6, 1))","('UNSAT', 0.12470817565917969, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07034635543823242, -1, -1, -1, (7, 1))","('UNSAT', 0.877112627029419, -1, -1, -1, (7, 1))","('UNSAT', 2.341970920562744, -1, -1, -1, (7, 1))","('UNSAT', 0.12632060050964355, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.1935081481933594, -1, -1, -1, (7, 1))","('UNSAT', 5.4884984493255615, -1, -1, -1, (7, 1))","('UNSAT', 0.05847907066345215, -1, -1, -1, (7, 1))","('UNSAT', 0.14383316040039062, -1, -1, -1, (7, 1))","('UNSAT', 1.2157578468322754, -1, -1, -1, (7, 1))","('UNSAT', 1.505479097366333, -1, -1, -1, (7, 1))","('UNSAT', 0.1372828483581543, -1, -1, -1, (7, 1))","('UNSAT', 0.1372365951538086, -1, -1, -1, (7, 1))","('UNSAT', 0.11779379844665527, -1, -1, -1, (7, 1))","('UNSAT', 0.12471342086791992, -1, -1, -1, (7, 1))","('UNSAT', 0.1236727237701416, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07011795043945312, -1, -1, -1, (8, 1))","('UNSAT', 0.11902952194213867, -1, -1, -1, (8, 1))","('UNSAT', 2.3706510066986084, -1, -1, -1, (8, 1))","('UNSAT', 0.1262662410736084, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.1938295364379883, -1, -1, -1, (8, 1))","('UNSAT', 5.535660743713379, -1, -1, -1, (8, 1))","('UNSAT', 0.05876755714416504, -1, -1, -1, (8, 1))","('UNSAT', 0.14480233192443848, -1, -1, -1, (8, 1))","('UNSAT', 1.1948554515838623, -1, -1, -1, (8, 1))","('UNSAT', 1.5066299438476562, -1, -1, -1, (8, 1))","('UNSAT', 0.1380624771118164, -1, -1, -1, (8, 1))","('UNSAT', 0.1375596523284912, -1, -1, -1, (8, 1))","('UNSAT', 0.1190636157989502, -1, -1, -1, (8, 1))","('UNSAT', 0.12239837646484375, -1, -1, -1, (8, 1))","('UNSAT', 0.12530088424682617, -1, -1, -1, (8, 1))"
